psLayout version 3
Generated by biokanga blitz, Version 4.4.2
match	mis- 	rep. 	N's	Q gap	Q gap	T gap	T gap	strand	Q        	Q   	Q    	Q  	T        	T   	T    	T  	block	blockSizes 	qStarts	 tStarts
555	169	0	0	0	0	0	0	-	jgi|Puctr1|2204|PTTG_10383T0	2530	1398	2122	tig00000059	913552	191486	192210	1	724,	408,	191486,
304	68	0	0	0	0	0	0	-	jgi|Puctr1|2214|PTTG_04132T0	1409	216	588	tig00000286	7468728	1961464	1961836	1	372,	821,	1961464,
303	69	0	0	0	0	0	0	+	jgi|Puctr1|2214|PTTG_04132T0	1409	216	588	tig00000290	672913	530491	530863	1	372,	216,	530491,
1561	26	0	0	1	1	1	1	+	jgi|Puctr1|2222|PTTG_28653T0	1611	0	1588	tig00000699	4697996	237797	239385	3	1201,33,353,	0,1202,1235,	237797,238998,239032,
1560	27	0	0	1	1	1	1	-	jgi|Puctr1|2222|PTTG_28653T0	1611	0	1588	tig00001411	706667	473769	475357	3	359,29,1199,	23,382,412,	473769,474129,474158,
707	172	0	0	2	41	2	111	+	jgi|Puctr1|2222|PTTG_28653T0	1611	691	1611	tig00000287	3663278	3154621	3155611	3	510,337,32,	691,1235,1579,	3154621,3155165,3155579,
707	172	0	0	2	41	2	111	+	jgi|Puctr1|2222|PTTG_28653T0	1611	691	1611	tig00000602	288010	272672	273662	3	510,337,32,	691,1235,1579,	272672,273216,273630,
445	8	0	0	0	0	1	62	-	jgi|Puctr1|2236|PTTG_07906T0	453	0	453	tig00000001	9321276	4700361	4700876	2	36,417,	0,36,	4700361,4700459,
445	8	0	0	0	0	1	62	+	jgi|Puctr1|2236|PTTG_07906T0	453	0	453	tig00000091	1204694	55890	56405	2	421,32,	0,421,	55890,56373,
443	10	0	0	0	0	1	62	+	jgi|Puctr1|2236|PTTG_07906T0	453	0	453	tig00000287	3663278	1975118	1975633	2	421,32,	0,421,	1975118,1975601,
443	10	0	0	0	0	1	62	-	jgi|Puctr1|2236|PTTG_07906T0	453	0	453	tig00000600	387610	266882	267397	2	36,417,	0,36,	266882,266980,
441	12	0	0	0	0	1	62	-	jgi|Puctr1|2236|PTTG_07906T0	453	0	453	tig00000286	7468728	2288195	2288710	2	36,417,	0,36,	2288195,2288293,
441	12	0	0	0	0	1	62	+	jgi|Puctr1|2236|PTTG_07906T0	453	0	453	tig00000290	672913	204262	204777	2	421,32,	0,421,	204262,204745,
399	13	0	0	0	0	2	626	-	jgi|Puctr1|2257|PTTG_28667T0	1026	614	1026	tig00000740	119564	31174	32212	3	102,166,144,	0,102,268,	31174,31286,32068,
398	14	0	0	0	0	2	627	+	jgi|Puctr1|2257|PTTG_28667T0	1026	614	1026	tig00000699	4697996	2949104	2950143	3	147,171,94,	614,761,932,	2949104,2949867,2950049,
393	19	0	0	0	0	1	12	-	jgi|Puctr1|2257|PTTG_28667T0	1026	614	1026	tig00000001	9321276	6950109	6950533	2	97,315,	0,97,	6950109,6950218,
394	19	0	0	0	0	2	616	+	jgi|Puctr1|2257|PTTG_28667T0	1026	613	1026	tig00000699	4697996	1826395	1827424	3	148,171,94,	613,761,932,	1826395,1827150,1827330,
394	19	0	0	0	0	2	617	-	jgi|Puctr1|2257|PTTG_28667T0	1026	613	1026	tig00000745	36485	9296	10326	3	102,166,145,	0,102,268,	9296,9408,10181,
394	19	0	0	0	0	2	617	-	jgi|Puctr1|2257|PTTG_28667T0	1026	613	1026	tig00000756	135983	127031	128061	3	102,166,145,	0,102,268,	127031,127143,127916,
390	22	0	0	0	0	1	12	+	jgi|Puctr1|2257|PTTG_28667T0	1026	614	1026	tig00000077	2168510	1523292	1523716	2	317,95,	614,931,	1523292,1523621,
391	14	0	0	1	7	2	1397	+	jgi|Puctr1|2257|PTTG_28667T0	1026	614	1026	tig00001162	1419579	361789	363591	3	121,190,94,	614,742,932,	361789,363290,363497,
391	15	0	0	1	7	2	1395	-	jgi|Puctr1|2257|PTTG_28667T0	1026	613	1026	tig00000286	7468728	7175491	7177292	3	102,182,122,	0,102,291,	7175491,7175608,7177170,
384	16	0	0	1	12	1	23	+	jgi|Puctr1|2257|PTTG_28667T0	1026	614	1026	tig00000339	901215	726712	727135	2	298,102,	614,924,	726712,727033,
357	0	0	0	0	0	1	65	+	jgi|Puctr1|2261|PTTG_31080T0	357	0	357	tig00000699	4697996	4196829	4197251	2	150,207,	0,150,	4196829,4197044,
355	2	0	0	0	0	1	65	+	jgi|Puctr1|2261|PTTG_31080T0	357	0	357	tig00000729	587110	157285	157707	2	150,207,	0,150,	157285,157500,
353	4	0	0	0	0	1	65	+	jgi|Puctr1|2261|PTTG_31080T0	357	0	357	tig00000077	2168510	234972	235394	2	150,207,	0,150,	234972,235187,
234	32	0	0	0	0	0	0	+	jgi|Puctr1|2262|PTTG_29953T0	324	0	266	tig00001162	1419579	961543	961809	1	266,	0,	961543,
232	34	0	0	0	0	0	0	-	jgi|Puctr1|2262|PTTG_29953T0	324	0	266	tig00000286	7468728	6549522	6549788	1	266,	58,	6549522,
243	0	0	0	0	0	1	87	+	jgi|Puctr1|2264|PTTG_31081T0	243	0	243	tig00000287	3663278	1678120	1678450	2	171,72,	0,171,	1678120,1678378,
243	0	0	0	0	0	1	87	+	jgi|Puctr1|2264|PTTG_31081T0	243	0	243	tig00000637	288080	107604	107934	2	171,72,	0,171,	107604,107862,
350	56	0	0	2	138	3	321	+	jgi|Puctr1|2260|PTTG_29952T0	710	6	550	tig00000295	218030	179059	179786	4	79,124,102,101,	6,128,252,449,	179059,179172,179377,179685,
375	88	0	0	2	165	2	380	-	jgi|Puctr1|2260|PTTG_29952T0	710	6	634	tig00000699	4697996	94535	95378	3	179,48,236,	76,412,468,	94535,94985,95142,
323	49	0	0	1	331	2	1446	+	jgi|Puctr1|2260|PTTG_29952T0	710	4	707	tig00000004	1085648	183497	185315	3	248,55,69,	4,252,638,	183497,183824,185246,
306	55	0	0	1	203	1	398	+	jgi|Puctr1|2260|PTTG_29952T0	710	4	568	tig00000001	9321276	6370920	6371679	2	248,113,	4,455,	6370920,6371566,
306	55	0	0	1	203	1	398	-	jgi|Puctr1|2260|PTTG_29952T0	710	4	568	tig00000077	2168510	2143708	2144467	2	113,248,	142,458,	2143708,2144219,
274	42	0	0	1	386	1	1501	-	jgi|Puctr1|2260|PTTG_29952T0	710	4	706	tig00000001	9321276	3208323	3210140	2	68,248,	4,458,	3208323,3209892,
269	36	0	0	1	43	2	113	+	jgi|Puctr1|2260|PTTG_29952T0	710	6	354	tig00001116	1326013	675542	675960	3	79,124,102,	6,128,252,	675542,675655,675858,
473	1	0	0	0	0	2	145	-	jgi|Puctr1|2263|PTTG_29954T0	474	0	474	tig00000001	9321276	7275990	7276609	3	156,107,211,	0,156,263,	7275990,7276199,7276398,
473	1	0	0	0	0	2	145	+	jgi|Puctr1|2263|PTTG_29954T0	474	0	474	tig00000077	2168510	1246731	1247350	3	214,105,155,	0,214,319,	1246731,1247037,1247195,
435	79	0	0	0	0	1	51	-	jgi|Puctr1|2267|PTTG_29955T0	720	0	514	tig00000286	7468728	2186553	2187118	2	63,451,	206,269,	2186553,2186667,
334	44	0	0	0	0	0	0	-	jgi|Puctr1|2269|PTTG_31083T0	379	1	379	tig00000046	1698592	1478449	1478827	1	378,	0,	1478449,
1269	3	0	0	0	0	1	107	-	jgi|Puctr1|2272|PTTG_28670T0	1272	0	1272	tig00000001	9321276	4428003	4429382	2	945,327,	0,945,	4428003,4429055,
1269	3	0	0	0	0	1	107	+	jgi|Puctr1|2272|PTTG_28670T0	1272	0	1272	tig00000091	1204694	318004	319383	2	327,945,	0,327,	318004,318438,
779	185	0	0	2	296	2	381	-	jgi|Puctr1|2272|PTTG_28670T0	1272	0	1260	tig00000318	419885	270517	271862	3	198,488,278,	12,454,994,	270517,270935,271584,
778	186	0	0	2	296	2	381	+	jgi|Puctr1|2272|PTTG_28670T0	1272	0	1260	tig00000286	7468728	206299	207644	3	278,488,198,	0,330,1062,	206299,206738,207446,
724	170	0	0	3	366	3	7141	-	jgi|Puctr1|2272|PTTG_28670T0	1272	0	1260	tig00000001	9321276	6779770	6787805	4	198,173,271,252,	12,454,671,1020,	6779770,6780188,6782135,6787553,
563	119	0	0	2	250	2	259	-	jgi|Puctr1|2272|PTTG_28670T0	1272	327	1259	tig00000699	4697996	3630578	3631519	3	236,172,274,	13,455,671,	3630578,3631029,3631245,
422	98	0	0	2	637	2	15199	+	jgi|Puctr1|2272|PTTG_28670T0	1272	103	1260	tig00000077	2168510	1723268	1738987	3	149,173,198,	103,645,1062,	1723268,1738396,1738789,
386	111	0	0	2	247	1	1172	-	jgi|Puctr1|2272|PTTG_28670T0	1272	516	1260	tig00000001	9321276	4875837	4877506	3	101,95,301,	12,124,455,	4875837,4875938,4877205,
386	111	0	0	2	247	1	1172	-	jgi|Puctr1|2272|PTTG_28670T0	1272	516	1260	tig00000001	9321276	4953229	4954898	3	101,95,301,	12,124,455,	4953229,4953330,4954597,
386	111	0	0	2	247	1	1172	-	jgi|Puctr1|2272|PTTG_28670T0	1272	516	1260	tig00000001	9321276	5030630	5032299	3	101,95,301,	12,124,455,	5030630,5030731,5031998,
1405	4	0	0	1	1	2	220	+	jgi|Puctr1|2271|PTTG_28669T0	1410	0	1410	tig00000001	9321276	4430201	4431830	4	72,243,376,718,	0,73,316,692,	4430201,4430273,4430616,4431112,
1405	4	0	0	1	1	2	220	-	jgi|Puctr1|2271|PTTG_28669T0	1410	0	1410	tig00000091	1204694	315556	317185	4	719,378,241,71,	0,719,1097,1339,	315556,316395,316873,317114,
319	91	0	0	0	0	0	0	-	jgi|Puctr1|2271|PTTG_28669T0	1410	912	1322	tig00000286	7468728	106747	107157	1	410,	88,	106747,
2509	1	0	0	0	0	0	0	+	jgi|Puctr1|2270|PTTG_28668T0	2510	0	2510	tig00000001	9321276	4435142	4437652	1	2510,	0,	4435142,
2509	1	0	0	0	0	0	0	-	jgi|Puctr1|2270|PTTG_28668T0	2510	0	2510	tig00000091	1204694	309734	312244	1	2510,	0,	309734,
2401	50	0	0	2	33	5	38	+	jgi|Puctr1|2270|PTTG_28668T0	2510	1	2485	tig00000699	4697996	4146417	4148906	6	1003,298,307,505,110,228,	1,1004,1302,1609,2143,2257,	4146417,4147422,4147721,4148029,4148563,4148678,
2400	51	0	0	2	33	5	38	+	jgi|Puctr1|2270|PTTG_28668T0	2510	1	2485	tig00000729	587110	118017	120506	6	1003,298,307,505,110,228,	1,1004,1302,1609,2143,2257,	118017,119022,119321,119629,120163,120278,
1114	206	0	0	0	0	0	0	+	jgi|Puctr1|2275|PTTG_10281T0	1320	0	1320	tig00000001	9321276	8505351	8506671	1	1320,	0,	8505351,
985	230	0	0	0	0	0	0	-	jgi|Puctr1|2275|PTTG_10281T0	1320	105	1320	tig00000699	4697996	2569205	2570420	1	1215,	0,	2569205,
985	230	0	0	0	0	0	0	-	jgi|Puctr1|2275|PTTG_10281T0	1320	105	1320	tig00000761	31332	2875	4090	1	1215,	0,	2875,
950	206	0	0	1	58	1	66	+	jgi|Puctr1|2275|PTTG_10281T0	1320	106	1320	tig00000606	1910973	1312575	1313797	2	323,833,	106,487,	1312575,1312964,
652	188	0	0	0	0	0	0	+	jgi|Puctr1|2275|PTTG_10281T0	1320	480	1320	tig00000606	1910973	889025	889865	1	840,	480,	889025,
325	83	0	0	0	0	0	0	-	jgi|Puctr1|2275|PTTG_10281T0	1320	21	429	tig00000641	1424325	958330	958738	1	408,	891,	958330,
2822	1	0	0	0	0	5	427	+	jgi|Puctr1|2273|PTTG_09913T0	2823	0	2823	tig00000001	9321276	4348436	4351686	6	289,1668,36,111,353,366,	0,289,1957,1993,2104,2457,	4348436,4348822,4350587,4350692,4350878,4351320,
2822	1	0	0	0	0	5	427	-	jgi|Puctr1|2273|PTTG_09913T0	2823	0	2823	tig00000091	1204694	387153	390403	6	366,355,110,38,1665,289,	0,366,721,831,869,2534,	387153,387608,388038,388217,388352,390114,
1928	1	0	0	4	80	11	1521	-	jgi|Puctr1|2274|PTTG_06485T0	2009	0	2009	tig00000001	9321276	4331981	4335431	12	268,206,32,223,68,220,48,66,42,165,102,489,	0,268,499,548,771,839,1059,1125,1191,1253,1418,1520,	4331981,4332338,4332722,4332975,4333319,4333505,4333813,4334061,4334218,4334424,4334749,4334942,
1928	1	0	0	4	80	11	1521	+	jgi|Puctr1|2274|PTTG_06485T0	2009	0	2009	tig00000091	1204694	403408	406858	12	489,107,160,42,66,48,220,70,221,32,207,267,	0,489,596,776,818,902,950,1170,1240,1478,1535,1742,	403408,403988,404255,404579,404712,404978,405114,405452,405643,406085,406295,406591,
615	0	0	0	1	27	2	898	-	jgi|Puctr1|2278|PTTG_06488T0	672	17	659	tig00000001	9321276	4279766	4281279	3	396,186,33,	13,409,622,	4279766,4280534,4281246,
614	1	0	0	1	27	2	896	+	jgi|Puctr1|2278|PTTG_06488T0	672	17	659	tig00000091	1204694	457575	459086	3	33,187,395,	17,77,264,	457575,458132,458691,
298	34	0	0	0	0	0	0	+	jgi|Puctr1|2278|PTTG_06488T0	672	263	595	tig00000001	9321276	1374953	1375285	1	332,	263,	1374953,
298	34	0	0	0	0	0	0	-	jgi|Puctr1|2278|PTTG_06488T0	672	263	595	tig00000046	1698592	881823	882155	1	332,	77,	881823,
757	45	0	0	4	71	2	139	+	jgi|Puctr1|2279|PTTG_28671T0	873	0	873	tig00000606	1910973	406557	407498	5	127,389,35,208,43,	0,128,577,620,830,	406557,406684,407073,407178,407455,
670	1	0	0	2	202	1	287	+	jgi|Puctr1|2279|PTTG_28671T0	873	0	873	tig00000001	9321276	4272903	4273861	3	127,501,43,	0,128,830,	4272903,4273030,4273818,
667	4	0	0	2	202	1	287	-	jgi|Puctr1|2279|PTTG_28671T0	873	0	873	tig00000091	1204694	465274	466232	3	43,504,124,	0,244,749,	465274,465604,466108,
710	37	0	0	4	126	2	195	+	jgi|Puctr1|2279|PTTG_28671T0	873	0	873	tig00000287	3663278	3534737	3535679	5	127,389,35,153,43,	0,128,577,675,830,	3534737,3534864,3535253,3535414,3535636,
598	97	0	0	2	98	1	522	-	jgi|Puctr1|2279|PTTG_28671T0	873	0	793	tig00000699	4697996	4077591	4078808	3	118,453,124,	80,295,749,	4077591,4078231,4078684,
598	97	0	0	2	98	1	522	-	jgi|Puctr1|2279|PTTG_28671T0	873	0	793	tig00000729	587110	54235	55452	3	118,453,124,	80,295,749,	54235,54875,55328,
493	104	0	0	2	234	2	170	-	jgi|Puctr1|2279|PTTG_28671T0	873	0	831	tig00000636	513739	414985	415752	3	100,370,127,	42,358,746,	414985,415251,415625,
492	105	0	0	2	234	2	170	-	jgi|Puctr1|2279|PTTG_28671T0	873	0	831	tig00000287	3663278	1481583	1482350	3	100,370,127,	42,358,746,	1481583,1481849,1482223,
815	4	0	0	0	0	1	248	+	jgi|Puctr1|2280|PTTG_28672T0	819	0	819	tig00000001	9321276	4271734	4272801	2	123,696,	0,123,	4271734,4272105,
814	5	0	0	0	0	1	248	-	jgi|Puctr1|2280|PTTG_28672T0	819	0	819	tig00000091	1204694	466334	467401	2	697,122,	0,697,	466334,467279,
700	31	0	0	1	88	2	3544	+	jgi|Puctr1|2280|PTTG_28672T0	819	0	819	tig00000287	3663278	3530360	3534635	3	123,495,113,	0,123,706,	3530360,3530731,3534522,
593	25	0	0	0	0	1	248	+	jgi|Puctr1|2280|PTTG_28672T0	819	0	618	tig00000606	1910973	402182	403048	2	123,495,	0,123,	402182,402553,
352	39	0	0	1	4	1	256	-	jgi|Puctr1|2280|PTTG_28672T0	819	50	445	tig00000699	4697996	4079306	4079953	2	318,73,	374,696,	4079306,4079880,
352	39	0	0	1	4	1	256	-	jgi|Puctr1|2280|PTTG_28672T0	819	50	445	tig00000729	587110	55950	56597	2	318,73,	374,696,	55950,56524,
283	35	0	0	0	0	0	0	-	jgi|Puctr1|2280|PTTG_28672T0	819	127	445	tig00000287	3663278	1482854	1483172	1	318,	374,	1482854,
283	35	0	0	0	0	0	0	-	jgi|Puctr1|2280|PTTG_28672T0	819	127	445	tig00000636	513739	416256	416574	1	318,	374,	416256,
745	2	0	0	0	0	0	0	-	jgi|Puctr1|2281|PTTG_06489T0	747	0	747	tig00000001	9321276	4261729	4262476	1	747,	0,	4261729,
739	8	0	0	0	0	0	0	+	jgi|Puctr1|2281|PTTG_06489T0	747	0	747	tig00000091	1204694	478858	479605	1	747,	0,	478858,
2465	9	0	0	0	0	8	656	+	jgi|Puctr1|2277|PTTG_06487T0	2474	0	2474	tig00000001	9321276	4288908	4292038	9	281,56,113,136,80,577,126,285,820,	0,281,337,450,586,666,1243,1369,1654,	4288908,4289262,4289396,4289607,4289867,4290035,4290680,4290865,4291218,
518	106	0	0	0	0	0	0	-	jgi|Puctr1|2281|PTTG_06489T0	747	20	644	tig00000001	9321276	2606245	2606869	1	624,	103,	2606245,
518	106	0	0	0	0	0	0	+	jgi|Puctr1|2281|PTTG_06489T0	747	20	644	tig00000004	1085648	787489	788113	1	624,	20,	787489,
516	128	0	0	0	0	0	0	+	jgi|Puctr1|2281|PTTG_06489T0	747	18	662	tig00000286	7468728	4108798	4109442	1	644,	18,	4108798,
516	128	0	0	0	0	0	0	+	jgi|Puctr1|2281|PTTG_06489T0	747	18	662	tig00000952	415305	363103	363747	1	644,	18,	363103,
2250	9	0	0	1	215	8	870	-	jgi|Puctr1|2277|PTTG_06487T0	2474	0	2474	tig00000091	1204694	446800	449929	9	605,287,124,580,79,136,112,56,280,	0,820,1107,1231,1811,1890,2026,2138,2194,	446800,447687,448033,448225,448893,449096,449330,449520,449649,
1121	209	0	0	1	1	1	1	-	jgi|Puctr1|2282|PTTG_28673T0	1404	50	1381	tig00000287	3663278	818808	820139	3	139,373,818,	23,163,536,	818808,818947,819321,
954	190	0	0	2	131	3	5635	+	jgi|Puctr1|2282|PTTG_28673T0	1404	89	1364	tig00000046	1698592	27612	34391	4	57,721,267,99,	89,148,869,1265,	27612,33178,33900,34292,
905	182	0	0	1	129	2	126	-	jgi|Puctr1|2282|PTTG_28673T0	1404	148	1364	tig00000001	9321276	2279315	2280528	3	99,268,720,	40,268,536,	2279315,2279539,2279808,
1257	2	0	0	0	0	2	174	-	jgi|Puctr1|2284|PTTG_28675T0	1259	0	1259	tig00000001	9321276	4234511	4235944	3	162,184,913,	0,162,346,	4234511,4234755,4235031,
1258	1	0	0	0	0	2	172	+	jgi|Puctr1|2284|PTTG_28675T0	1259	0	1259	tig00000091	1204694	563463	564894	3	917,181,161,	0,917,1098,	563463,564470,564733,
1293	0	0	0	0	0	3	238	-	jgi|Puctr1|2283|PTTG_28674T0	1293	0	1293	tig00000001	9321276	4251766	4253297	4	218,159,262,654,	0,218,377,639,	4251766,4252054,4252289,4252643,
1271	22	0	0	0	0	3	6072	+	jgi|Puctr1|2283|PTTG_28674T0	1293	0	1293	tig00000091	1204694	532703	540068	4	655,261,159,218,	0,655,916,1075,	532703,533448,533785,539850,
633	0	0	0	0	0	5	395	-	jgi|Puctr1|2286|PTTG_08691T0	633	0	633	tig00000001	9321276	4221579	4222607	6	96,223,131,35,79,69,	0,96,319,450,485,564,	4221579,4221743,4222043,4222264,4222392,4222538,
633	0	0	0	0	0	5	395	+	jgi|Puctr1|2286|PTTG_08691T0	633	0	633	tig00000091	1204694	576786	577814	6	74,74,36,131,225,93,	0,74,148,184,315,540,	576786,576927,577094,577220,577428,577721,
577	13	0	0	3	43	6	437	-	jgi|Puctr1|2286|PTTG_08691T0	633	0	633	tig00000001	9321276	164575	165602	7	96,134,71,128,36,56,69,	0,96,248,319,449,508,564,	164575,164739,164876,165017,165237,165400,165533,
576	13	0	0	2	44	6	438	+	jgi|Puctr1|2286|PTTG_08691T0	633	0	633	tig00001493	580864	446449	447476	7	74,51,36,131,70,134,93,	0,74,148,184,315,406,540,	446449,446600,446778,446904,447105,447181,447383,
452	10	0	0	3	43	5	369	-	jgi|Puctr1|2286|PTTG_08691T0	633	0	505	tig00000001	9321276	165775	166606	6	102,71,128,36,56,69,	128,248,319,449,508,564,	165775,165880,166021,166241,166404,166537,
699	28	0	0	1	1	2	164	-	jgi|Puctr1|2287|PTTG_12597T0	728	0	728	tig00000001	9321276	110997	111888	4	352,98,73,204,	0,353,451,524,	110997,111349,111514,111684,
699	28	0	0	1	1	2	164	+	jgi|Puctr1|2287|PTTG_12597T0	728	0	728	tig00001493	580864	488849	489740	4	204,75,102,346,	0,204,279,382,	488849,489150,489292,489394,
633	1	0	0	1	94	2	257	-	jgi|Puctr1|2287|PTTG_12597T0	728	0	728	tig00000001	9321276	4220061	4220952	3	355,75,204,	0,449,524,	4220061,4220576,4220748,
633	1	0	0	1	94	2	257	+	jgi|Puctr1|2287|PTTG_12597T0	728	0	728	tig00000091	1204694	578439	579330	3	204,75,355,	0,204,373,	578439,578740,578975,
1678	3	0	0	1	8	4	575	+	jgi|Puctr1|2285|PTTG_06491T0	1689	0	1689	tig00000091	1204694	566663	568919	5	169,66,823,109,514,	0,169,243,1066,1175,	566663,566949,567178,568082,568405,
1675	6	0	0	1	8	4	573	-	jgi|Puctr1|2285|PTTG_06491T0	1689	0	1689	tig00000001	9321276	4230474	4232728	5	514,110,822,66,169,	0,514,624,1454,1520,	4230474,4231202,4231393,4232378,4232559,
1829	1	0	0	0	0	8	639	+	jgi|Puctr1|2288|PTTG_28676T0	1830	0	1830	tig00000001	9321276	4215016	4217485	9	115,62,198,193,200,239,219,78,526,	0,115,177,375,568,768,1007,1226,1304,	4215016,4215203,4215359,4215631,4215890,4216181,4216499,4216801,4216959,
1829	1	0	0	0	0	8	639	-	jgi|Puctr1|2288|PTTG_28676T0	1830	0	1830	tig00000091	1204694	581906	584375	9	528,77,220,237,201,195,198,61,113,	0,528,605,825,1062,1263,1458,1656,1717,	581906,582514,582674,582973,583301,583568,583837,584129,584262,
1779	19	0	0	1	8	9	667	-	jgi|Puctr1|2288|PTTG_28676T0	1830	24	1830	tig00001493	580864	497037	499502	10	528,77,220,237,201,195,198,61,28,53,	0,528,605,825,1062,1263,1458,1656,1717,1753,	497037,497647,497807,498106,498434,498709,498981,499273,499406,499449,
1776	22	0	0	1	8	9	667	+	jgi|Puctr1|2288|PTTG_28676T0	1830	24	1830	tig00000001	9321276	101234	103699	10	53,30,62,198,193,200,239,219,78,526,	24,85,115,177,375,568,768,1007,1226,1304,	101234,101302,101404,101560,101835,102102,102393,102711,103013,103173,
1485	0	0	0	0	0	6	519	-	jgi|Puctr1|2289|PTTG_28677T0	1485	0	1485	tig00000001	9321276	4212974	4214978	7	218,489,312,80,81,75,230,	0,218,707,1019,1099,1180,1255,	4212974,4213268,4213838,4214246,4214439,4214588,4214748,
1485	0	0	0	0	0	6	519	+	jgi|Puctr1|2289|PTTG_28677T0	1485	0	1485	tig00000091	1204694	584413	586417	7	230,80,81,75,312,489,218,	0,230,310,391,466,778,1267,	584413,584728,584876,585070,585241,585634,586199,
1424	22	0	0	0	0	6	535	-	jgi|Puctr1|2289|PTTG_28677T0	1485	39	1485	tig00000001	9321276	95561	97542	7	218,489,312,80,81,75,191,	0,218,707,1019,1099,1180,1255,	95561,95855,96425,96833,97035,97184,97351,
1424	22	0	0	0	0	6	535	+	jgi|Puctr1|2289|PTTG_28677T0	1485	39	1485	tig00001493	580864	503194	505175	7	191,80,81,75,312,489,218,	39,230,310,391,466,778,1267,	503194,503477,503625,503828,503999,504392,504957,
1406	0	0	0	0	0	7	676	-	jgi|Puctr1|2290|PTTG_08811T0	1406	0	1406	tig00000001	9321276	4198390	4200472	8	226,158,68,337,81,77,272,187,	0,226,384,452,789,870,947,1219,	4198390,4198694,4198941,4199104,4199523,4199685,4199873,4200285,
1406	0	0	0	0	0	7	676	+	jgi|Puctr1|2290|PTTG_08811T0	1406	0	1406	tig00000091	1204694	598907	600989	8	187,274,75,81,337,68,160,224,	0,187,461,536,617,954,1022,1182,	598907,599234,599619,599775,599938,600370,600527,600765,
649	21	0	0	3	736	6	431	-	jgi|Puctr1|2290|PTTG_08811T0	1406	0	1406	tig00000001	9321276	91998	93099	7	85,123,158,65,52,111,76,	0,103,226,387,452,1219,1330,	91998,92113,92315,92565,92725,92908,93023,
649	21	0	0	3	736	6	431	+	jgi|Puctr1|2290|PTTG_08811T0	1406	0	1406	tig00001493	580864	507637	508738	7	78,109,52,65,160,121,85,	0,78,902,954,1022,1182,1321,	507637,507719,507959,508106,508263,508502,508653,
1384	0	0	0	0	0	6	536	-	jgi|Puctr1|2291|PTTG_08811T1	1384	0	1384	tig00000001	9321276	4198390	4200310	7	226,158,68,337,81,77,437,	0,226,384,452,789,870,947,	4198390,4198694,4198941,4199104,4199523,4199685,4199873,
1384	0	0	0	0	0	6	536	+	jgi|Puctr1|2291|PTTG_08811T1	1384	0	1384	tig00000091	1204694	599069	600989	7	439,75,81,337,68,160,224,	0,439,514,595,932,1000,1160,	599069,599619,599775,599938,600370,600527,600765,
621	18	0	0	3	745	4	296	-	jgi|Puctr1|2291|PTTG_08811T1	1384	0	1384	tig00000001	9321276	91998	92933	6	85,123,158,65,52,156,	0,103,226,387,452,1228,	91998,92113,92315,92565,92725,92777,
622	17	0	0	3	745	4	296	+	jgi|Puctr1|2291|PTTG_08811T1	1384	0	1384	tig00001493	580864	507803	508738	6	161,47,65,160,121,85,	0,885,932,1000,1160,1299,	507803,507964,508106,508263,508502,508653,
1074	0	0	0	0	0	7	676	+	jgi|Puctr1|2292|PTTG_08812T0	1074	0	1074	tig00000001	9321276	4195929	4197679	8	98,270,75,81,172,146,160,72,	0,98,368,443,524,696,842,1002,	4195929,4196147,4196514,4196658,4196831,4197040,4197384,4197607,
1074	0	0	0	0	0	7	676	-	jgi|Puctr1|2292|PTTG_08812T0	1074	0	1074	tig00000091	1204694	601700	603450	8	74,158,146,172,81,80,266,97,	0,74,232,378,550,631,711,977,	601700,601837,602193,602376,602640,602790,602967,603353,
1056	18	0	0	0	0	7	699	+	jgi|Puctr1|2292|PTTG_08812T0	1074	0	1074	tig00000001	9321276	87409	89182	8	98,270,75,81,173,145,160,72,	0,98,368,443,524,697,842,1002,	87409,87642,88009,88153,88326,88544,88887,89110,
1055	19	0	0	0	0	7	699	-	jgi|Puctr1|2292|PTTG_08812T0	1074	0	1074	tig00001493	580864	511554	513327	8	74,158,146,172,81,80,266,97,	0,74,232,378,550,631,711,977,	511554,511691,512047,512238,512502,512652,512829,513230,
426	27	0	0	0	0	0	0	+	jgi|Puctr1|2294|PTTG_05812T0	498	45	498	tig00000046	1698592	1643944	1644397	1	453,	45,	1643944,
426	27	0	0	0	0	0	0	-	jgi|Puctr1|2294|PTTG_05812T0	498	45	498	tig00000729	587110	471992	472445	1	453,	0,	471992,
419	34	0	0	0	0	0	0	+	jgi|Puctr1|2294|PTTG_05812T0	498	45	498	tig00000127	501480	100982	101435	1	453,	45,	100982,
414	39	0	0	0	0	0	0	-	jgi|Puctr1|2294|PTTG_05812T0	498	45	498	tig00000287	3663278	489790	490243	1	453,	0,	489790,
407	46	0	0	0	0	0	0	+	jgi|Puctr1|2294|PTTG_05812T0	498	45	498	tig00000286	7468728	6302941	6303394	1	453,	45,	6302941,
405	44	0	0	1	4	1	3	-	jgi|Puctr1|2294|PTTG_05812T0	498	45	498	tig00001162	1419579	1202715	1203167	2	299,150,	0,303,	1202715,1203017,
392	42	0	0	0	0	0	0	-	jgi|Puctr1|2294|PTTG_05812T0	498	45	479	tig00001116	1326013	792493	792927	1	434,	19,	792493,
392	48	0	0	1	13	1	12	+	jgi|Puctr1|2294|PTTG_05812T0	498	45	498	tig00000286	7468728	5180348	5180800	2	302,138,	45,360,	5180348,5180662,
